13,新南湖 沃尔玛 佰港城 文馨街 保利心语,整租 | 2室2厅 | 68㎡ | 34/34层 | 南向,洪山区-新南湖-保利心语东湖新技术开发区马湖路2号,2300元/月,6小时前更新
11,低价出租 佳兆业三期 三室两厅 精装修 全朝南 家电齐全 拎包即住,整租 | 3室2厅 | 86㎡ | 8/33层 | 南向,洪山区-白沙洲-佳兆业金域天下三白沙洲新城烽胜路36号,精装修 学校周边 低价出租,2000元/月,2天前更新
12,地·铁口 佳兆业三期花园洋房 三室两厅 纯毛坯 中间楼层 随时看,整租 | 3室2厅 | 133㎡ | 3/7层 | 南北向,洪山区-白沙洲-佳兆业金域天下三白沙洲新城烽胜路36号,紧邻地铁 南北通透 低价出租,1700元/月,2天前更新
9,街道口石牌岭天下龙岭广场,精装修,独门独户一居,家具家电齐全,整租 | 1室1厅 | 39㎡ | 4/19层 | 南向,洪山区-街道口-天下龙岭广场石牌岭333号(石牌岭小学对,1900元/月,7小时前更新
9,亚贸宝通寺后天下龙岭广场 精装一室一厅 家电齐全,整租 | 1室1厅 | 37㎡ | 2/21层 | 南北向,洪山区-街道口-天下龙岭广场石牌岭333号(石牌岭小学对,家电齐全 繁华地段 精装修,2300元/月,14天前更新
9,半岛花园 2室2厅 90平,整租 | 2室2厅 | 90㎡ | 1/6层 | 南向,洪山区-珞狮南路-半岛花园洪山区南湖大道珞狮路507号,2300元/月,6天前更新
7,半岛花园大两房 面积大 公摊小 家电齐全,整租 | 2室2厅 | 90㎡ | 1/6层 | 南向,洪山区-珞狮南路-半岛花园洪山区南湖大道珞狮路507号,2300元/月,10天前更新
7,鹏程国际 1室1厅 50平,整租 | 1室1厅 | 50㎡ | 20/29层 | 南向,洪山区-街道口-鹏程国际洪山区珞喻路1号,2500元/月,5天前更新
8,鹏程国际 1室1厅 60平,整租 | 1室1厅 | 60㎡ | 6/29层 | 东南向,洪山区-街道口-鹏程国际洪山区珞喻路1号,2700元/月,5天前更新
9,二号线虎泉地铁站旁翡翠城两室一厅一卫精装修看房方便可来电咨询,整租 | 2室1厅 | 54㎡ | 28/32层 | 南向,洪山区-卓刀泉-翡翠城武昌雄楚大街411号,电梯房 紧邻地铁 低价出租,2500元/月,6天前更新
6,老师自家租房不忽悠洪山区卓刀泉翡翠城 3户合租120平米,合租 | 0室0厅 | 120㎡ | 7/30层 | 南向,洪山区-卓刀泉-翡翠城武昌雄楚大街411号,精装修 性别不限 采光好,1300元/月,17天前更新
10,可以直接省心省事,省时间,整租 | 2室1厅 | 170㎡ | 8/18层 | 南向,洪山区-卓刀泉-三金雄楚天地卓刀泉路238号(地铁2号线,紧邻地铁,11000元/月,6天前更新
5,杨家湾地铁站保利华都三金雄楚天地精装两房交通便利,整租 | 2室2厅 | 85㎡ | 31/32层 | 南北向,洪山区-卓刀泉-三金雄楚天地卓刀泉路238号(地铁2号线,3200元/月,8天前更新
11,实勘 中科院宿舍 精装大两房 全新家具 拎包入住,整租 | 2室1厅 | 70㎡ | 4/6层 | 南向,洪山区-街道口-中科院宿舍武大茶港八一路帅府对面,家电齐全 南北通透 繁华地段,3000元/月,3天前更新
8,武大工学部 水生所 精装两室 三楼 看房预约,整租 | 2室2厅 | 70㎡ | 3/6层 | 南向,洪山区-街道口-中科院水生所宿舍武大茶港八一路帅府对面,家电齐全 南北通透 繁华地段,2800元/月,3天前更新
8,万科微公寓家具家电齐全出租房东寻爱惜有缘人随时看房,整租 | 1室1厅 | 42㎡ | 14/24层 | 东南向,洪山区-白沙洲-万科金色城市微公白沙五路特1号(武昌南·三环,1400元/月,7天前更新
8,万科精装公寓精装修一线看江采光随时看房,整租 | 1室1厅 | 42㎡ | 29/43层 | 南向,洪山区-白沙洲-万科金色城市微公白沙五路特1号(武昌南·三环,家电齐全 精装修 电梯房,1400元/月,26天前更新
8,洪山区 口 未来城 精装一室 采光好 急租,整租 | 1室1厅 | 47㎡ | 20/29层 | 南北向,洪山区-街道口-未来城街道口珞狮南路147号,2250元/月,29天前更新
11,未来城 精装一室一厅 仅租2700元,整租 | 1室1厅 | 47㎡ | 18/33层 | 东西向,洪山区-街道口-未来城街道口珞狮南路147号,2700元/月,11天前更新
13,广埠屯 华师理工旁 玉兰苑 精装修大三房,整租 | 3室1厅 | 160㎡ | 4/7层 | 南北向,洪山区-街道口-玉兰苑教师小区雄楚大街299-1号,学校周边 紧邻地铁 南北通透,3500元/月,9天前更新
7,街道口 华师南门旁 玉兰苑小区 精品大三房 南北通透 采光好 随看,整租 | 3室2厅 | 140㎡ | 7/7层 | 南北向,洪山区-街道口-玉兰苑教师小区雄楚大街299-1号,家电齐全 学校周边 南北通透,3200元/月,1天前更新
7,芷岸龙庭单间诚心出租,拎包入住,整租 | 1室0厅 | 25㎡ | 29/29层 | 南向,洪山区-新南湖-芷岸龙庭南湖大道与书城路交汇处,电梯房 南北通透 低价出租,800元/月,26天前更新
7,南湖大道 芷岸龙庭 中装三居室 价格便宜 看房方便,整租 | 3室2厅 | 118㎡ | 9/18层 | 南向,洪山区-新南湖-芷岸龙庭南湖大道与书城路交汇处,2800元/月,14天前更新
9,整租精装三室 南湖大道瑞湖天地 挑选精致好房 纵享品质生活,整租 | 3室2厅 | 119㎡ | 4/18层 | 南北向,洪山区-珞狮南路-国海学道狮子山街王家湾80号,2400元/月,12天前更新
12,华农旁 国海学道居家装修两房 房东自住房 出租舒适温馨居,整租 | 2室2厅 | 90㎡ | 15/30层 | 南北向,洪山区-珞狮南路-国海学道狮子山街王家湾80号,精装修 电梯房 学校周边,2300元/月,6天前更新
12,街道口洪珞村中装一房,家电齐全,近站,生活便利 中间楼层,整租 | 1室1厅 | 50㎡ | 3/8层 | 南北向,洪山区-街道口-洪珞社区洪珞村1号,1300元/月,23天前更新
9,街道口洪珞社区两房 家具家电齐全 随时看房,整租 | 2室1厅 | 60㎡ | 1/7层 | 南北向,洪山区-街道口-洪珞社区洪珞村1号,2200元/月,24天前更新
9,石牌岭工大路 泓悦府 居家一室精装修,整租 | 1室1厅 | 45㎡ | 21/29层 | 西南向,洪山区-街道口-泓悦府石牌岭东路(武汉理工大旁),2000元/月,24天前更新
10,中南宝通寺站 工大路 泓悦府 精装一房 楼层高采光好,整租 | 1室1厅 | 45㎡ | 18/32层 | 南北向,洪山区-街道口-泓悦府石牌岭东路(武汉理工大旁),1900元/月,24天前更新
13,华农旁 狮山美庐 精品单间带洗漱室 仅租1100!!,整租 | 3室2厅 | 130㎡ | 10/12层 | 南北向,洪山区-珞狮南路-南湖狮山美庐武昌区徐东大街338号,1100元/月,5天前更新
11,虎泉口高创小区三室出租,整租 | 3室2厅 | 95㎡ | 7/8层,洪山区-卓刀泉-卓刀泉科技公寓武汉市洪山区卓刀泉南路20号,2300元/月,1小时前更新
11,领秀城精装3房2卫4500家电齐全,整租 | 3室2厅 | 123㎡ | 30/31层 | 南北向,洪山区-卓刀泉-领秀城洪山区雄楚大街489号,4200元/月,6天前更新
8,鹿鸣苑单间出租家具家电全可直接拎包入住看房方便可来电咨询,合租 | 1室0厅 | 10㎡ | 13/28层 | 南向,洪山区-卓刀泉-鹿鸣苑卓刀泉南路119号,学校周边 电梯房 低价出租,650元/月,9小时前更新
4,南湖景苑红馆2室1厅1卫,整租 | 2室1厅 | 78㎡ | 2/9层 | 南北向,洪山区-街道口-南湖景苑红馆武汉洪山区,精装修 随时入住,950元/月,2天前更新
9,南湖景苑红馆 整租 3室2厅2卫 110平米(个人),整租 | 3室2厅 | 110㎡ | 7/12层 | 南向,洪山区-街道口-南湖景苑红馆雄楚大街352号,采光好,3500元/月,3天前更新
7,街道口小区 2室1厅 78平,整租 | 2室1厅 | 78㎡ | 4/8层 | 南向,洪山区-街道口-街道口小区街道口兆富国际旁,2600元/月,5天前更新
11,兆富国际旁街道口小区,真实三房房东诚心出租,站公交车站,整租 | 3室1厅 | 75㎡ | 6/8层 | 南北向,洪山区-街道口-街道口小区街道口兆富国际旁,2500元/月,9天前更新
12,光谷杨家湾保利华都旁尚文创业城五环天地精装大三房3500随时看房,整租 | 3室2厅 | 131㎡ | 3/7层 | 南北向,洪山区-卓刀泉-尚文创业城洪山区雄楚大道549,家电齐全 精装修 紧邻地铁,3500元/月,5天前更新
8,单间 包网和物业,杨家湾地铁口,可短租,整租 | 3室1厅 | 90㎡ | 16/32层 | 南北向,洪山区-卓刀泉-尚文创业城洪山区雄楚大道549,900元/月,26天前更新
10,大单间带大阳台出租二号线虎泉地铁D出口山泉居家具家电全看房方,合租 | 1室0厅 | 18㎡ | 3/6层 | 南向,洪山区-卓刀泉-山泉居卓刀泉15号(华师东门空军司,紧邻地铁 南北通透 低价出租,950元/月,7天前更新
10,大单间带大阳台朝南户型山泉居一期家具家电全看房有钥匙来电咨询,整租 | 1室1厅 | 18㎡ | 2/6层 | 南向,洪山区-卓刀泉-山泉居卓刀泉15号(华师东门空军司,紧邻地铁 低价出租 繁华地段,1100元/月,9天前更新
9,靠东湖,风景优美,小区环境好,虎泉商圈,整租 | 3室2厅 | 151㎡ | 3/11层 | 南北向,洪山区-卓刀泉-东湖名居珞瑜路333号(卓刀泉北路与,4800元/月,6天前更新
8,阜华大厦 3室1厅 100平,整租 | 3室1厅 | 100㎡ | 24/30层 | 南向,洪山区-街道口-阜华大厦珞瑜路20号,3400元/月,5天前更新
5,阜华大厦 2室1厅 94平,整租 | 2室1厅 | 94㎡ | 26/30层 | 南向,洪山区-街道口-阜华大厦珞瑜路20号,3800元/月,5天前更新
8,名士一号 写字楼 办公好房 急租 随时看房,整租 | 2室2厅 | 82㎡ | 7/24层 | 东向,洪山区-珞狮南路-名士1号雄楚大道书城路7号,家电齐全 繁华地段,3200元/月,4天前更新
9,名士一号 精装 写字楼 办公好房 急租 随时可看,整租 | 1室1厅 | 80㎡ | 10/24层 | 南北向,洪山区-珞狮南路-名士1号雄楚大道书城路7号,学校周边 电梯房,3000元/月,5天前更新
9,街道口 四眼井小区 一室一厅 家电齐全,整租 | 1室1厅 | 50㎡ | 3/8层 | 南北向,洪山区-街道口-四眼井小区街道口珞狮北路武大正门附近,1500元/月,16天前更新
6,武大茶港门四眼井小区精装修2房家具家电齐全拎包入住,整租 | 2室1厅 | 80㎡ | 4/8层 | 南北向,洪山区-街道口-四眼井小区街道口珞狮北路武大正门附近,2600元/月,2天前更新
16,洪达巷 博文花园 精装 一居室 拎包入住,整租 | 1室1厅 | 66㎡ | 1/7层 | 南北向,洪山区-街道口-博文花园珞狮路188号(中百仓储背后,2200元/月,6天前更新
11,珞狮南路 博文花园 精装修 三室两厅 拎包入住 随时看房,整租 | 3室2厅 | 134㎡ | 4/7层 | 南向,洪山区-街道口-博文花园珞狮路188号(中百仓储背后,3300元/月,1天前更新
7,杨家湾地铁 五环社区 环境优雅 3居室 家电齐全 拎包入住!,整租 | 3室2厅 | 113㎡ | 3/7层 | 南向,洪山区-卓刀泉-五环社区卓刀泉路271号,家电齐全 精装修 电梯房,3400元/月,27天前更新
17,虎泉 名都花园 保利浅水湾旁 学雅芳邻 精装两房 随时看房,整租 | 2室2厅 | 89㎡ | 13/23层 | 南向,洪山区-卓刀泉-学雅芳邻洪山区雄楚大道438号(雄楚,2400元/月,6小时前更新
5,桂子山庄 2室1厅 100平,整租 | 2室1厅 | 100㎡ | 2/7层 | 南向,洪山区-街道口-桂子山庄桂元路84号,2600元/月,5天前更新
5,桂子山庄1室1厅1卫,整租 | 1室1厅 | 53㎡ | 4/8层 | 南北向,洪山区-街道口-桂子山庄武汉洪山区,精装修 随时入住,750元/月,2小时前更新
9,半岛花园 4室2厅 160平,整租 | 4室2厅 | 160㎡ | 6/6层 | 南向,洪山区-珞狮南路-半岛花园洪山区南湖大道珞狮路507号,4200元/月,14天前更新
10,出版城,精装两室户,交通便利,诚心出租,整租 | 2室2厅 | 90㎡ | 3/31层 | 南向,洪山区-珞狮南路-名士1号雄楚大道书城路7号,家电齐全 精装修 电梯房,3000元/月,15天前更新
15,街道口省妇幼,精装一居室,近地铁,交通便捷,整租 | 1室1厅 | 42㎡ | 4/30层 | 南向,洪山区-街道口-鹏程蕙园街道口南村110号,2400元/月,5天前更新
16,街道口正口 鹏程蕙园精装居家大两房 配套齐全 拎包入住,整租 | 2室1厅 | 90㎡ | 18/30层,洪山区-街道口-鹏程蕙园街道口南村110号,电梯房 精装修 紧邻地铁,3600元/月,17天前更新
9,张家湾小区 3室2厅 4000元,整租 | 3室2厅 | 102㎡ | 1/8层 | 东西向,洪山区-白沙洲-张家湾小区白沙洲大道108号,4000元/月,12天前更新
13,佳兆业金域天下 南北通透大三房 居家装修 给您家的温暖,整租 | 3室2厅 | 108㎡ | 10/34层 | 南北向,洪山区-白沙洲-佳兆业金域天下白沙洲新城烽胜路36号(工商,精装修 南北通透 繁华地段,2400元/月,3天前更新
6,街道口 圆梦美丽家园 低楼层小两房 家电齐全 拎包入住 欲租从速,整租 | 2室1厅 | 50㎡ | 1/12层 | 南北向,洪山区-街道口-圆梦美丽家园洪山区珞狮路431号,家电齐全 学校周边 紧邻地铁,1700元/月,9天前更新
13,街道口 华师理工旁 圆梦美丽家园 精品大三房,整租 | 3室2厅 | 120㎡ | 3/6层 | 南向,洪山区-街道口-圆梦美丽家园洪山区珞狮路431号,精装修 电梯房 学校周边,3500元/月,30天前更新
11,街道口竹苑小区后边,精装单间便宜出租!快来看看吧,合租 | 3室1厅 | 20㎡ | 1/6层 | 南北向,洪山区-街道口-竹苑小区武昌街道口南路6号,低价出租 繁华地段 家电齐全,700元/月,16天前更新
9,洪山区 口 竹苑小区 精装两室 居家 急租,整租 | 2室1厅 | 99㎡ | 5/6层 | 南北向,洪山区-街道口-竹苑小区武昌街道口南路6号,2800元/月,29天前更新
7,林勘院宿舍精装三室,家电家具齐全,采光好,有钥匙,随时方便看,整租 | 3室2厅 | 120㎡ | 6/7层 | 南北向,洪山区-街道口-湖北林业勘察院小华师东南门旁边,2500元/月,8天前更新
10,马房山 珞狮路 理工大学旁 黎明新居精装2室 客厅带阳台 有电梯,整租 | 2室2厅 | 88㎡ | 13/32层 | 南向,洪山区-街道口-黎明新居珞狮南路马房山隧道西侧(武汉,家电齐全 精装修 电梯房,3000元/月,27天前更新
6,黎明新居 1室1厅 35平,整租 | 1室1厅 | 35㎡ | 23/32层 | 南北向,洪山区-街道口-黎明新居珞狮南路马房山隧道西侧(武汉,1250元/月,2天前更新
7,七环科技公寓 3室2厅 148平,整租 | 3室2厅 | 148㎡ | 2/8层 | 南北向,洪山区-卓刀泉-七环科技公寓洪山区珞喻路307号,4200元/月,2天前更新
8,五环天地() 精装修 拎包入住 预约看房,整租 | 3室1厅 | 97㎡ | 21/42层 | 东西向,洪山区-卓刀泉-五环天地卓刀泉路271号,3500元/月,26天前更新
9,五环天地 精美大三房 粉色梦幻公主系 杨家湾地铁口附近,整租 | 3室2厅 | 135㎡ | 12/33层 | 南北向,洪山区-卓刀泉-五环天地卓刀泉路271号,家电齐全 精装修 电梯房,5000元/月,24天前更新
6,雄楚大道 剑桥铭邸 4居 单间转租 家电齐全 拎包入住 1000,整租 | 4室2厅 | 11㎡ | 2/12层 | 南向,洪山区-街道口-剑桥铭邸雄楚大道299号,家电齐全 精装修,1000元/月,24天前更新
5,丽岛紫园1室1厅1卫,整租 | 1室1厅 | 36㎡ | 5/14层 | 南北向,洪山区-珞狮南路-丽岛紫园武汉洪山区,精装修 随时入住,1600元/月,1分钟前更新
5,丽岛紫园2室1厅1卫,整租 | 2室1厅 | 77㎡ | 5/24层 | 南北向,洪山区-珞狮南路-丽岛紫园武汉洪山区,精装修 随时入住,1100元/月,5天前更新
12,明泽半岛尊邸 豪装大三房 全新家具家电 手次出租 有钥匙随时看,整租 | 3室2厅 | 138㎡ | 3/11层 | 南向,洪山区-珞狮南路-明泽半岛东湖开发区珞狮南路501号,家电齐全 精装修 电梯房,4600元/月,13天前更新
6,明泽半岛尊邸 精装一室一厅 全新家具家电 出租 租到就是赚到,整租 | 1室1厅 | 57㎡ | 15/22层 | 南向,洪山区-珞狮南路-明泽半岛东湖开发区珞狮南路501号,精装修 电梯房 家电齐全,1900元/月,5天前更新
3,文豪苑合租主卧6室3厅1卫,合租 | 6室3厅 | 25㎡ | 7/7层 | 南北向,洪山区-卓刀泉-文豪苑雄楚大道699号,采光好 随时入住,850元/月,1小时前更新
10,武大西门旁茶港军转小区 中间楼层 带暖气 家具齐全采光充足,整租 | 3室2厅 | 110㎡ | 5/8层 | 南向,洪山区-街道口-茶港军转小区天鹅路11号,家电齐全 繁华地段 南北通透,3000元/月,3天前更新
5,中装家电齐全直接入住,省直暖气,5层三室户型,武/大二/陪,整租 | 3室2厅 | 103㎡ | 5/8层 | 南北向,洪山区-街道口-茶港军转小区天鹅路11号,家电齐全 学校周边 南北通透,3800元/月,14天前更新
6,虎泉地铁口 凯乐桂园伏虎山庄 单间+阳台 看房随时,整租 | 1室0厅 | 20㎡ | 6/7层 | 南北向,洪山区-卓刀泉-伏虎山庄洪山区卓刀泉南路伏虎山庄(华,1100元/月,5天前更新
8,虎泉地铁站旁摩卡公馆精装一室一厅朝南户型通透随时看房来电,整租 | 1室1厅 | 45㎡ | 11/28层 | 南向,洪山区-卓刀泉-城投瀚城摩卡公馆康福路与楚康路交叉口西50米,首次出租 紧邻地铁 学校周边,2600元/月,16天前更新
10,摩卡公馆精装一房一厅家具家电全看房方便可直接拎包入住仅租2200,整租 | 1室1厅 | 42㎡ | 16/28层 | 南向,洪山区-卓刀泉-城投瀚城摩卡公馆康福路与楚康路交叉口西50米,家电齐全 紧邻地铁 低价出租,2200元/月,15天前更新
10,街道口 华师理工旁 汉飞精英青年城 精品一房,整租 | 1室1厅 | 65㎡ | 16/26层 | 南向,洪山区-街道口-汉飞精英青年城雄楚大道261号,电梯房 学校周边 紧邻地铁,2000元/月,30天前更新
6,街道口 理工大东院南门 汉飞精英青年城 精品一室一厅随时看,整租 | 1室1厅 | 40㎡ | 9/16层 | 南向,洪山区-街道口-汉飞精英青年城雄楚大道261号,家电齐全 电梯房 紧邻地铁,1700元/月,1天前更新
8,街道口,华师南门旁鸿桂苑北区精装两房,家具家电齐全,拎包入住,整租 | 2室1厅 | 65㎡ | 13/33层 | 南北向,洪山区-街道口-鸿桂苑珞狮南路中百仓储对面,2200元/月,13天前更新
8,雄楚大道 BOBO城 一居室 精装修 拎包入住,整租 | 1室1厅 | 53㎡ | 18/26层 | 南向,洪山区-街道口-bobo城雄楚大道陈家湾(卓刀泉路与雄,精装修 电梯房 家电齐全,2200元/月,22天前更新
9,街道口宝通寺站石牌园社区精装一室 随时看房 一切信息真实,整租 | 1室1厅 | 48㎡ | 15/34层 | 南北向,洪山区-街道口-石牌园社区石牌岭珞西街亚贸广场后方,精装修,1800元/月,5天前更新
9,街道口宝通寺站石牌园社区精装两室 随时看房 一切信息真实,整租 | 2室1厅 | 80㎡ | 6/7层 | 南北向,洪山区-街道口-石牌园社区石牌岭珞西街亚贸广场后方,家电齐全 精装修,2500元/月,11天前更新
1,广埠屯 虎泉片 东湖旁 林科院 短租房 精装三房2400,整租 | 3室1厅 | 100㎡ | 2/7层 | 南向,洪山区-卓刀泉-卓刀泉林科院宿舍洪山区珞瑜路370号,2400元/月,3天前更新
3,洪山区卓刀泉林科院宿舍 45平米1室1厅1卫,整租 | 1室1厅 | 45㎡ | 7/7层 | 南向,洪山区-卓刀泉-卓刀泉林科院宿舍洪山区珞瑜路370号,交通便利 随时入住,1850元/月,5天前更新
12,南湖山庄 逸景南湾精装热租两房 独栋小区 可看尽南湖景,整租 | 2室2厅 | 90㎡ | 13/27层 | 南北向,洪山区-珞狮南路-逸景南湾寓上湖珞狮南路507号,2300元/月,5天前更新
11,珞狮南湖 华农旁 逸景南湾 一室一厅 主卧全湖景 家电齐全,整租 | 1室1厅 | 40㎡ | 15/28层 | 南向,洪山区-珞狮南路-逸景南湾寓上湖珞狮南路507号,家电齐全 精装修 电梯房,1600元/月,25天前更新
4,洪山电力宿舍交通便利随时看房,整租 | 1室1厅 | 49㎡ | 18/19层 | 南北向,洪山区-卓刀泉-洪山电力宿舍雄楚大道478号电力职工医院,精装修 随时看房 独卫,600元/月,49天前更新
7,荣泰小区 2200好房,整租 | 2室1厅 | 60㎡ | 3/6层 | 南向,洪山区-街道口-街道口荣泰小区街道口珞狮路8号,2200元/月,11天前更新
10,武大旁 荣泰小区 居家一室一厅 生活方便 不容,整租 | 1室1厅 | 45㎡ | 3/8层 | 东南向,洪山区-街道口-街道口荣泰小区街道口珞狮路8号,1700元/月,24天前更新
8,雄楚大道 省检察院后面 南湖假日 精装一室一厅出租 随时看房,整租 | 1室1厅 | 33㎡ | 5/7层 | 南北向,洪山区-街道口-南湖假日雄楚大道幸福村关家咀12号,家电齐全,1400元/月,8天前更新
12,群光上苑 好房子出租 装修豪华 你来电绝不会失望,整租 | 3室2厅 | 135㎡ | 7/30层,洪山区-街道口-群光上苑珞瑜路8号(群光广场后),家电齐全,6500元/月,5天前更新
9,理工大旁街道口口群光上苑精装两房居家办公都可以,整租 | 2室1厅 | 88㎡ | 1/30层 | 南向,洪山区-街道口-群光上苑珞瑜路8号(群光广场后),4200元/月,13天前更新
7,未来公馆 2室1厅 88平,整租 | 2室1厅 | 89㎡ | 18/28层 | 南向,洪山区-街道口-未来公馆武珞路378号,4300元/月,5天前更新
7,未来公馆 2室1厅 88平,整租 | 2室1厅 | 89㎡ | 21/28层 | 南向,洪山区-街道口-未来公馆武珞路378号,4200元/月,5天前更新
8,街道口,华师南门旁鸿桂苑北区精装两房,家具家电齐全,拎包入住,整租 | 2室1厅 | 65㎡ | 13/33层 | 南北向,洪山区-街道口-鸿桂苑珞狮南路中百仓储对面,2200元/月,13天前更新
9,未来城 2室1厅 55平,整租 | 2室1厅 | 55㎡ | 8/29层 | 南向,洪山区-街道口-未来城街道口珞狮南路147号,3500元/月,5天前更新
7,街道口华师理工南门,泰格公寓精装单间带独卫,可短租,看房随时,合租 | 1室0厅 | 35㎡ | 2/8层 | 南向,洪山区-街道口-泰格生态公寓雄楚大道261号,1200元/月,30天前更新
10,街道口 华师理工旁 泰格公寓 精装修 大三房 欲租从速,整租 | 3室2厅 | 93㎡ | 5/7层 | 南北向,洪山区-街道口-泰格生态公寓雄楚大道261号,家电齐全,2600元/月,6天前更新
11,虎泉口高创小区三室出租,整租 | 3室2厅 | 95㎡ | 7/8层 | 南向,洪山区-卓刀泉-卓刀泉科技公寓武汉市洪山区卓刀泉南路20号,2300元/月,8天前更新
14,保利浅水湾精装大三房两厅两卫家具家电全可直接拎包入住看房方便,整租 | 3室2厅 | 113㎡ | 11/28层 | 南向,洪山区-卓刀泉-保利浅水湾浅水湾路1号,学校周边 南北通透 电梯房,3500元/月,9小时前更新
9,广埠屯地铁k出口银海雅苑二期三居带阳台南北朝向家具齐全,整租 | 3室1厅 | 89㎡ | 18/26层 | 南向,洪山区-街道口-银海东湖珞珈广八路邱家湾2号(银海雅苑旁,4000元/月,6天前更新
5,广埠屯地铁k出口银海雅苑一居带阳台南北朝向家具齐全,整租 | 1室1厅 | 48㎡ | 26/26层 | 南向,洪山区-街道口-银海东湖珞珈广八路邱家湾2号(银海雅苑旁,2800元/月,4天前更新
3,武汉大学 荣泰小区 低价出租 街道口!,整租 | 2室2厅 | 92㎡ | 6/8层 | 南向,洪山区-街道口-荣泰小区市政宿舍街道口珞狮北路武大市政宿舍,学校周边 低价出租 繁华地段,2200元/月,28天前更新
12,虎泉口 华师东区 大三房 精装修 欢迎您的来电,整租 | 3室2厅 | 110㎡ | 3/7层 | 南北向,洪山区-街道口-华师东门宿舍卓刀泉南路与卓豹路步行街交汇,紧邻地铁 繁华地段 精装修,3500元/月,9天前更新
8,街道口广埠屯群光未来城理工大校内两室急租,整租 | 2室1厅 | 80㎡ | 3/7层 | 南向,洪山区-街道口-华师东门宿舍卓刀泉南路与卓豹路步行街交汇,2300元/月,15天前更新
7,金桥花园 4室2厅 139平,整租 | 4室2厅 | 139㎡ | 7/7层 | 南向,洪山区-卓刀泉-金桥社区洪山区卓刀泉北路38,3700元/月,5天前更新
11,卓刀泉旁金桥社区精装两房两厅一卫家具家电全看房方便可来电,整租 | 2室2厅 | 85㎡ | 3/6层 | 南向,洪山区-卓刀泉-金桥社区洪山区卓刀泉北路38,学校周边 低价出租 家电齐全,2500元/月,5天前更新
12,优价房出来啦陈家湾虎泉地铁站兰庭居一室一厅简装家具家电全,整租 | 2室2厅 | 63㎡ | 3/8层 | 南向,洪山区-卓刀泉-兰庭居雄楚大街419号,紧邻地铁 低价出租 繁华地段,2000元/月,7天前更新
14,雄楚大道陈家湾 兰庭居中装两居室 房东诚租 随时看房,整租 | 2室2厅 | 63㎡ | 4/7层 | 南北向,洪山区-卓刀泉-兰庭居雄楚大街419号,家电齐全 学校周边 紧邻地铁,2000元/月,5天前更新
11,万科精装两房 南北通透 双阳台 随时可看房 有钥匙 可长租,整租 | 2室1厅 | 87㎡ | 10/34层 | 南向,洪山区-白沙洲-万科金色城市白沙五路1号,家电齐全 电梯房 学校周边,1600元/月,2天前更新
11,万科精装两房 家电齐全 领包入住 随时可以看房,整租 | 2室1厅 | 78㎡ | 16/34层 | 南向,洪山区-白沙洲-万科金色城市白沙五路1号,1600元/月,15天前更新
7,武电仪小区 3室2厅 128平,整租 | 3室2厅 | 128㎡ | 5/7层 | 南北向,洪山区-街道口-仪表厂宿舍八一路武大附近广八路丰颐大酒,4000元/月,3天前更新
8,春林庭苑 3室2厅 138平,整租 | 3室2厅 | 138㎡ | 13/22层 | 南北向,洪山区-街道口-春林庭苑雄楚大道229-1号,3800元/月,3天前更新
8,工大旁 春林庭苑 一室一厅精装 即可办公 也可居家,整租 | 1室1厅 | 48㎡ | 21/22层 | 东南向,洪山区-街道口-春林庭苑雄楚大道229-1号,2300元/月,6天前更新
10,洪山区街道口广八路社区 68平米2室1厅1卫,整租 | 2室1厅 | 68㎡ | 3/5层 | 南北向,洪山区-街道口-广八路社区广八路30号,采光好 交通便利,2500元/月,5天前更新
